|Bank name|Customer name|Issue Type|Review|Review_Lemma|Keyword|Recency|Place|Sentiment|joy|sadness|fear|disgust|anger|Category|Issue type
428|ICICI Bank|KHAN|| I have a credit card from ICICI and the only issue I'm facing with the card|  i have a credit card from ICICI and the only issue i 'm face with the card|only issue| Jul 29, 2019|  hyderabad|-0.60581|0.026825|0.514119|0.06078|0.027011|0.144047|Customer Service| Credit Card
429|ICICI Bank|KHAN||is they are not increasing the credit limit and the given limit also very low.|be they be not increase the credit limit and the give limit also very low .|give limit| Jul 29, 2019|  hyderabad|-0.888816|0.061337|0.475345|0.141091|0.202753|0.168092|Customer Service| Credit Card
430|ICICI Bank|V S||The daily withdrawal limit on the debit card is 50K which is less even there was transactional charges.|the daily withdrawal limit on the debit card be 50 k which be less even there be transactional charge .|daily withdrawal limit| Jul 29, 2019|  hyderabad|-0.823674|0.08217|0.582784|0.11489|0.0635|0.238371|Customer Service| Saving Account
431|ICICI Bank|BOSE||,This is a free card I have got the credit card on time without any hassle|, this be a free card i have get the credit card on time without any hassle|time| Jul 30, 2019|  kolkata|-0.521389|0.069975|0.346666|0.075306|0.030405|0.174232|Customer Service| Credit Card
432|ICICI Bank| LAMBA||But the limit is lesser since I am an existing customer.|but the limit be less since i be an exist customer .|exist customer| Jul 29, 2019|  pune|-0.806618|0.080739|0.52826|0.159928|0.100263|0.213642|Customer Service| Credit Card
433|ICICI Bank|NITIN GAJRAJ|| I have been holding ICICI bank credit though ICICI bank and it was a life time free card with no charges applicable.|  i have be hold ICICI bank credit though ICICI bank and it be a life time free card with no charge applicable .|life time| Jul 29, 2019|  jaipur|-0.346658|0.608156|0.308053|0.047688|0.01708|0.044139|Customer Service| Credit Card
434|ICICI Bank|NITIN GAJRAJ||"but i dont get any offers as of now and also use to receive transaction message on time without delay.
 "|"but i do nt get any offer as of now and also use to receive transaction message on time without delay . 
 "|transaction message| Jul 29, 2019|  jaipur|-0.875109|0.125604|0.111371|0.00657|0.02691|0.088947|Customer Service| Credit Card
437|ICICI Bank|MISHRA|| I have been using the credit card with the ICICI BANK where the card has the lesser credit limit of 30K, and it is a life time free card, the card has no benefits also i am using the card since from last 3 years.|  i have be use the credit card with the ICICI BANK where the card have the less credit limit of 30 K , and it be a life time free card , the card have no benefit also i be use the card since from last 3 year .|life time| Jul 30, 2019|  bangalore|-0.688172|0.721317|0.238481|0.015101|0.018564|0.017541|Customer Service| Credit Card
438|ICICI Bank|SHRIKANT ||The loan amount was 2.54 lakhs for the tenure of 5 years ,I have got the loan amount on time and so far completed 18 months of this loan .The card model was Renault Qwid.|the loan amount be 2.54 lakhs for the tenure of 5 year , i have get the loan amount on time and so far complete 18 month of this loan .The card model be Renault Qwid .|time| Jul 30, 2019|  greater noida|-0.28074|0.047627|0.214791|0.008015|0.079071|0.076525|Customer Service| Car Loan
439|ICICI Bank|SRINIVASA ||but they haven't changed my billing date to after 15th according to my request because of this reason|but they have n't change my billing date to after 15th accord to my request because of this reason|request| Aug 01, 2019|  hyderabad|-0.824912|0.197147|0.052723|0.008487|0.026991|0.035097|Customer Service| Credit Card
441|ICICI Bank|ROS||They have difficult norms to change the address, we need to visit the bank.|they have difficult norm to change the addres , we nee to visit the bank .|difficult norm| Aug 01, 2019|  bangalore|-0.549969|0.075965|0.607243|0.180049|0.056863|0.082698|Customer Service| Credit Card
442|ICICI Bank|Y J MAHENDRAN AB||The Annual chargers is applicable .while spending 2 lakhs annual 1st annul chargers will be waiver off pay back point add to my account ,Mobile application is user friendly|the Annual charger be applicable .while spend 2 lakhs annual 1st annul charger will be waiver off pay back point add to my account , Mobile application be user friendly|point| Aug 02, 2019|  chennai|-0.329844|0.10001|0.384742|0.025534|0.053477|0.180224|Customer Service| Credit Card
443|ICICI Bank|AR||I have to call the customer care for small queries and most of the time customer service is not reachable.|i have to call the customer care for small query and most of the time customer service be not reachable .|time customer service| Aug 02, 2019|  hyderabad|-0.923929|0.149459|0.391434|0.020292|0.065444|0.181647|Customer Service| Credit Card
444|ICICI Bank|MAHATO||More than three times if I withdraw the money in other atm|More than three time if i withdraw the money in oth atm|time| Aug 02, 2019|  indore|-0.761761|0.128131|0.504707|0.063336|0.092942|0.205077|Customer Service| Saving Account
445|ICICI Bank|CHANDRTASHEKARAIAH||I got 5% of cash back when I was purchasing the blue tooth at showroom but my only concern is the credit limit is not upto the mark.|i get 5 % of cash back when i be purchase the blue tooth at showroom but my only concern be the credit limit be not upto the mark .|only concern| Aug 02, 2019|  bangalore|-0.485915|0.044703|0.211254|0.172543|0.052804|0.09993|Customer Service| Credit Card
446|ICICI Bank|SUJAY ||but they are taking too much for the response which needs to be improved.|but they be take too much for the response which need to be improve .|response| Aug 04, 2019|  kolkata|-0.251261|0.132798|0.18863|0.098852|0.037275|0.056264|Customer Service| Saving Account
447|ICICI Bank|SUMAN||but still they have requested for hard copy of documents.|but still they have request for hard copy of document .|hard copy of document| Aug 04, 2019|  kolkata|-0.536269|0.028721|0.674666|0.144923|0.013932|0.095639|Customer Service| Personal Loan
449|ICICI Bank|M K||Some time they are taking cash withdrawal and loan foreclosure charges should be avoided.|some time they be take cash withdrawal and loan foreclosure charge should be avoid .|time| Aug 03, 2019|  chennai|-0.920996|0.004101|0.197854|0.076429|0.179746|0.215061|Customer Service| Saving Account
450|ICICI Bank| KUMAR||have got the credit card on time and so far not faced any drawbacks so far.|have get the credit card on time and so far not face any drawback so far .|time| Aug 03, 2019|  hyderabad|-0.819063|0.098367|0.40284|0.071567|0.053038|0.198402|Customer Service| Credit Card
451|ICICI Bank|SIVA||so far I didn't find any kind of hidden charges at the online transactions and cash withdrawal.|so far i do n't find any kind of hidden charge at the online transaction and cash withdrawal .|kind of hidden charge| Aug 05, 2019|  bangalore|-0.884849|0.033828|0.289108|0.068895|0.148768|0.403107|Customer Service| Saving Account
452|ICICI Bank|S C||The billing due date comes end of every month and its not a very difficult to make the payment.|the billing due date come end of every month and its not a very difficult to make the payment .|due date| Aug 04, 2019|  gurgaon|-0.76456|0.078944|0.553123|0.052676|0.04036|0.07977|Customer Service| Credit Card
454|ICICI Bank|S S|| I took the personal loan twice but the first time experience was not satisfactory at the time of disbursement.|  i take the personal loan twice but the first time experience be not satisfactory at the time of disbursement .|first time experience| Aug 04, 2019|  kolkata|-0.541273|0.36475|0.300109|0.099293|0.053099|0.075778|Customer Service| Personal Loan
456|ICICI Bank|K GOBI||Every time when I do a transactions, it ask for security pincode as well as OTP because if I don't have debit card then it will be difficult to do it.|every time when i do a transaction , it ask for security pincode as well as OTP because if i do n't have debit card then it will be difficult to do it .|time| Aug 09, 2019|  chennai|-0.934893|0.128743|0.16685|0.037485|0.065453|0.519038|Customer Service| Other Loan
457|ICICI Bank| SEKHAR|| Before three years I took loan from ICICI, I approached them through online channel but there was a miscommunication happened on the address verification because of that it took some time.|  before three year i take loan from ICICI , i approach them through online channel but there be a miscommunication happen on the addres verification because of that it take some time .|time| Aug 11, 2019|  bangalore|-0.526479|0.147432|0.242731|0.15842|0.044439|0.100805|Customer Service| Personal Loan
458|ICICI Bank|KA||The process was delay and took around 20 days to complete.|the proces be delay and take around 20 day to complete .|delay| Aug 10, 2019|  hyderabad|-0.446261|0.123137|0.475318|0.063875|0.091881|0.275052|Customer Service| Personal Loan
